,STATE,COUNTY,STATE_NAME,COUNTY_NAME
876,19,173,Iowa,Taylor
877,19,175,Iowa,Union
878,19,177,Iowa,Van Buren
879,19,179,Iowa,Wapello
880,19,181,Iowa,Warren
881,19,183,Iowa,Washington
882,19,185,Iowa,Wayne
883,19,187,Iowa,Webster
884,19,189,Iowa,Winnebago
885,19,191,Iowa,Winneshiek
886,19,193,Iowa,Woodbury
887,19,195,Iowa,Worth
888,19,197,Iowa,Wright
889,20,001,Kansas,Allen
890,20,003,Kansas,Anderson
891,20,005,Kansas,Atchison
892,20,007,Kansas,Barber
893,20,009,Kansas,Barton
894,20,011,Kansas,Bourbon
895,20,013,Kansas,Brown
896,20,015,Kansas,Butler
897,20,017,Kansas,Chase
898,20,019,Kansas,Chautauqua
899,20,021,Kansas,Cherokee
900,20,023,Kansas,Cheyenne
901,20,025,Kansas,Clark
902,20,027,Kansas,Clay
903,20,029,Kansas,Cloud
904,20,031,Kansas,Coffey
905,20,033,Kansas,Comanche
906,20,035,Kansas,Cowley
907,20,037,Kansas,Crawford
908,20,039,Kansas,Decatur
909,20,041,Kansas,Dickinson
910,20,043,Kansas,Doniphan
911,20,045,Kansas,Douglas
912,20,047,Kansas,Edwards
913,20,049,Kansas,Elk
914,20,051,Kansas,Ellis
915,20,053,Kansas,Ellsworth
916,20,055,Kansas,Finney
917,20,057,Kansas,Ford
918,20,059,Kansas,Franklin
919,20,061,Kansas,Geary
920,20,063,Kansas,Gove
921,20,065,Kansas,Graham
922,20,067,Kansas,Grant
923,20,069,Kansas,Gray
924,20,071,Kansas,Greeley
925,20,073,Kansas,Greenwood
926,20,075,Kansas,Hamilton
927,20,077,Kansas,Harper
928,20,079,Kansas,Harvey
929,20,081,Kansas,Haskell
930,20,083,Kansas,Hodgeman
931,20,085,Kansas,Jackson
932,20,087,Kansas,Jefferson
933,20,089,Kansas,Jewell
934,20,091,Kansas,Johnson
935,20,093,Kansas,Kearny
936,20,095,Kansas,Kingman
937,20,097,Kansas,Kiowa
938,20,099,Kansas,Labette
939,20,101,Kansas,Lane
940,20,103,Kansas,Leavenworth
941,20,105,Kansas,Lincoln
942,20,107,Kansas,Linn
943,20,109,Kansas,Logan
944,20,111,Kansas,Lyon
945,20,113,Kansas,McPherson
946,20,115,Kansas,Marion
947,20,117,Kansas,Marshall
948,20,119,Kansas,Meade
949,20,121,Kansas,Miami
950,20,123,Kansas,Mitchell
951,20,125,Kansas,Montgomery
952,20,127,Kansas,Morris
953,20,129,Kansas,Morton
954,20,131,Kansas,Nemaha
955,20,133,Kansas,Neosho
956,20,135,Kansas,Ness
957,20,137,Kansas,Norton
958,20,139,Kansas,Osage
959,20,141,Kansas,Osborne
960,20,143,Kansas,Ottawa
961,20,145,Kansas,Pawnee
962,20,147,Kansas,Phillips
963,20,149,Kansas,Pottawatomie
964,20,151,Kansas,Pratt
965,20,153,Kansas,Rawlins
966,20,155,Kansas,Reno
967,20,157,Kansas,Republic
968,20,159,Kansas,Rice
969,20,161,Kansas,Riley
970,20,163,Kansas,Rooks
971,20,165,Kansas,Rush
972,20,167,Kansas,Russell
973,20,169,Kansas,Saline
974,20,171,Kansas,Scott
975,20,173,Kansas,Sedgwick
976,20,175,Kansas,Seward
977,20,177,Kansas,Shawnee
978,20,179,Kansas,Sheridan
979,20,181,Kansas,Sherman
980,20,183,Kansas,Smith
981,20,185,Kansas,Stafford
982,20,187,Kansas,Stanton
983,20,189,Kansas,Stevens
984,20,191,Kansas,Sumner
985,20,193,Kansas,Thomas
986,20,195,Kansas,Trego
987,20,197,Kansas,Wabaunsee
988,20,199,Kansas,Wallace
989,20,201,Kansas,Washington
990,20,203,Kansas,Wichita
991,20,205,Kansas,Wilson
992,20,207,Kansas,Woodson
993,20,209,Kansas,Wyandotte
994,21,001,Kentucky,Adair
995,21,003,Kentucky,Allen
996,21,005,Kentucky,Anderson
997,21,007,Kentucky,Ballard
998,21,009,Kentucky,Barren
999,21,011,Kentucky,Bath
1000,21,013,Kentucky,Bell
1001,21,015,Kentucky,Boone
1002,21,017,Kentucky,Bourbon
1003,21,019,Kentucky,Boyd
1004,21,021,Kentucky,Boyle
1005,21,023,Kentucky,Bracken
1006,21,025,Kentucky,Breathitt
1007,21,027,Kentucky,Breckinridge
1008,21,029,Kentucky,Bullitt
1009,21,031,Kentucky,Butler
1010,21,033,Kentucky,Caldwell
1011,21,035,Kentucky,Calloway
1012,21,037,Kentucky,Campbell
1013,21,039,Kentucky,Carlisle
1014,21,041,Kentucky,Carroll
1015,21,043,Kentucky,Carter
1016,21,045,Kentucky,Casey
1017,21,047,Kentucky,Christian
1018,21,049,Kentucky,Clark
1019,21,051,Kentucky,Clay
1020,21,053,Kentucky,Clinton
1021,21,055,Kentucky,Crittenden
1022,21,057,Kentucky,Cumberland
1023,21,059,Kentucky,Daviess
1024,21,061,Kentucky,Edmonson
1025,21,063,Kentucky,Elliott
1026,21,065,Kentucky,Estill
1027,21,067,Kentucky,Fayette
1028,21,069,Kentucky,Fleming
1029,21,071,Kentucky,Floyd
1030,21,073,Kentucky,Franklin
1031,21,075,Kentucky,Fulton
1032,21,077,Kentucky,Gallatin
1033,21,079,Kentucky,Garrard
1034,21,081,Kentucky,Grant
1035,21,083,Kentucky,Graves
1036,21,085,Kentucky,Grayson
1037,21,087,Kentucky,Green
1038,21,089,Kentucky,Greenup
1039,21,091,Kentucky,Hancock
1040,21,093,Kentucky,Hardin
1041,21,095,Kentucky,Harlan
1042,21,097,Kentucky,Harrison
1043,21,099,Kentucky,Hart
1044,21,101,Kentucky,Henderson
1045,21,103,Kentucky,Henry
1046,21,105,Kentucky,Hickman
1047,21,107,Kentucky,Hopkins
1048,21,109,Kentucky,Jackson
1049,21,111,Kentucky,Jefferson
1050,21,113,Kentucky,Jessamine
1051,21,115,Kentucky,Johnson
1052,21,117,Kentucky,Kenton
1053,21,119,Kentucky,Knott
1054,21,121,Kentucky,Knox
1055,21,123,Kentucky,Larue
1056,21,125,Kentucky,Laurel
1057,21,127,Kentucky,Lawrence
1058,21,129,Kentucky,Lee
1059,21,131,Kentucky,Leslie
1060,21,133,Kentucky,Letcher
1061,21,135,Kentucky,Lewis
1062,21,137,Kentucky,Lincoln *
1063,21,139,Kentucky,Livingston
1064,21,141,Kentucky,Logan
1065,21,143,Kentucky,Lyon
1066,21,145,Kentucky,McCracken
1067,21,147,Kentucky,McCreary
1068,21,149,Kentucky,McLean
1069,21,151,Kentucky,Madison
1070,21,153,Kentucky,Magoffin
1071,21,155,Kentucky,Marion
1072,21,157,Kentucky,Marshall
1073,21,159,Kentucky,Martin
1074,21,161,Kentucky,Mason
1075,21,163,Kentucky,Meade
1076,21,165,Kentucky,Menifee
1077,21,167,Kentucky,Mercer
1078,21,169,Kentucky,Metcalfe
1079,21,171,Kentucky,Monroe
1080,21,173,Kentucky,Montgomery
1081,21,175,Kentucky,Morgan
1082,21,177,Kentucky,Muhlenberg
1083,21,179,Kentucky,Nelson
1084,21,181,Kentucky,Nicholas
1085,21,183,Kentucky,Ohio
1086,21,185,Kentucky,Oldham
1087,21,187,Kentucky,Owen
1088,21,189,Kentucky,Owsley
1089,21,191,Kentucky,Pendleton
1090,21,193,Kentucky,Perry
1091,21,195,Kentucky,Pike
1092,21,197,Kentucky,Powell
1093,21,199,Kentucky,Pulaski
1094,21,201,Kentucky,Robertson
1095,21,203,Kentucky,Rockcastle
1096,21,205,Kentucky,Rowan
1097,21,207,Kentucky,Russell
1098,21,209,Kentucky,Scott
1099,21,211,Kentucky,Shelby
1100,21,213,Kentucky,Simpson
1101,21,215,Kentucky,Spencer
1102,21,217,Kentucky,Taylor
1103,21,219,Kentucky,Todd
1104,21,221,Kentucky,Trigg
1105,21,223,Kentucky,Trimble
1106,21,225,Kentucky,Union
1107,21,227,Kentucky,Warren
1108,21,229,Kentucky,Washington
1109,21,231,Kentucky,Wayne
1110,21,233,Kentucky,Webster
1111,21,235,Kentucky,Whitley
1112,21,237,Kentucky,Wolfe
1113,21,239,Kentucky,Woodford
1114,22,001,Louisiana,Acadia
1115,22,003,Louisiana,Allen
1116,22,005,Louisiana,Ascension
1117,22,007,Louisiana,Assumption
1118,22,009,Louisiana,Avoyelles
1119,22,011,Louisiana,Beauregard
1120,22,013,Louisiana,Bienville
1121,22,015,Louisiana,Bossier
1122,22,017,Louisiana,Caddo
1123,22,019,Louisiana,Calcasieu
1124,22,021,Louisiana,Caldwell
1125,22,023,Louisiana,Cameron
1126,22,025,Louisiana,Catahoula
1127,22,027,Louisiana,Claiborne
1128,22,029,Louisiana,Concordia
1129,22,031,Louisiana,De Soto
1130,22,033,Louisiana,East Baton Rouge
1131,22,035,Louisiana,East Carroll
1132,22,037,Louisiana,East Feliciana
1133,22,039,Louisiana,Evangeline
1134,22,041,Louisiana,Franklin
1135,22,043,Louisiana,Grant
1136,22,045,Louisiana,Iberia
1137,22,047,Louisiana,Iberville
1138,22,049,Louisiana,Jackson
1139,22,051,Louisiana,Jefferson
1140,22,053,Louisiana,Jefferson Davis
1141,22,055,Louisiana,Lafayette
1142,22,057,Louisiana,Lafourche
1143,22,059,Louisiana,LaSalle
1144,22,061,Louisiana,Lincoln
1145,22,063,Louisiana,Livingston
1146,22,065,Louisiana,Madison
1147,22,067,Louisiana,Morehouse
1148,22,069,Louisiana,Natchitoches
1149,22,071,Louisiana,Orleans
1150,22,073,Louisiana,Ouachita
1151,22,075,Louisiana,Plaquemines
1152,22,077,Louisiana,Pointe Coupee
1153,22,079,Louisiana,Rapides
1154,22,081,Louisiana,Red River
1155,22,083,Louisiana,Richland
1156,22,085,Louisiana,Sabine
1157,22,087,Louisiana,St. Bernard
1158,22,089,Louisiana,St. Charles
1159,22,091,Louisiana,St. Helena
1160,22,093,Louisiana,St. James
1161,22,095,Louisiana,St. John the Baptist
1162,22,097,Louisiana,St. Landry
1163,22,099,Louisiana,St. Martin
1164,22,101,Louisiana,St. Mary
1165,22,103,Louisiana,St. Tammany
1166,22,105,Louisiana,Tangipahoa
1167,22,107,Louisiana,Tensas
1168,22,109,Louisiana,Terrebonne
1169,22,111,Louisiana,Union
1170,22,113,Louisiana,Vermilion
1171,22,115,Louisiana,Vernon
1172,22,117,Louisiana,Washington
1173,22,119,Louisiana,Webster
1174,22,121,Louisiana,West Baton Rouge
1175,22,123,Louisiana,West Carroll
1176,22,125,Louisiana,West Feliciana
1177,22,127,Louisiana,Winn
1178,23,001,Maine,Androscoggin
1179,23,003,Maine,Aroostook
1180,23,005,Maine,Cumberland
1181,23,007,Maine,Franklin
1182,23,009,Maine,Hancock
1183,23,011,Maine,Kennebec
1184,23,013,Maine,Knox
1185,23,015,Maine,Lincoln
1186,23,017,Maine,Oxford
1187,23,019,Maine,Penobscot
1188,23,021,Maine,Piscataquis
1189,23,023,Maine,Sagadahoc
1190,23,025,Maine,Somerset
1191,23,027,Maine,Waldo
1192,23,029,Maine,Washington
1193,23,031,Maine,York
1194,24,001,Maryland,Allegany
1195,24,003,Maryland,Anne Arundel
1196,24,005,Maryland,Baltimore
1197,24,009,Maryland,Calvert
1198,24,011,Maryland,Caroline
1199,24,013,Maryland,Carroll
1200,24,015,Maryland,Cecil
1201,24,017,Maryland,Charles
1202,24,019,Maryland,Dorchester
1203,24,021,Maryland,Frederick
1204,24,023,Maryland,Garrett
1205,24,025,Maryland,Harford
1206,24,027,Maryland,Howard
1207,24,029,Maryland,Kent
1208,24,031,Maryland,Montgomery
1209,24,033,Maryland,Prince George's
1210,24,035,Maryland,Queen Anne's
1211,24,037,Maryland,St. Mary's
1212,24,039,Maryland,Somerset
1213,24,041,Maryland,Talbot
1214,24,043,Maryland,Washington
1215,24,045,Maryland,Wicomico
1216,24,047,Maryland,Worcester
1217,24,510,Maryland,Baltimore
1218,25,001,Massachusetts,Barnstable
1219,25,003,Massachusetts,Berkshire
1220,25,005,Massachusetts,Bristol
1221,25,007,Massachusetts,Dukes
1222,25,009,Massachusetts,Essex
1223,25,011,Massachusetts,Franklin
1224,25,013,Massachusetts,Hampden
1225,25,015,Massachusetts,Hampshire
1226,25,017,Massachusetts,Middlesex
1227,25,019,Massachusetts,Nantucket
1228,25,021,Massachusetts,Norfolk
1229,25,023,Massachusetts,Plymouth
1230,25,025,Massachusetts,Suffolk *
1231,25,027,Massachusetts,Worcester
1232,26,001,Michigan,Alcona
1233,26,003,Michigan,Alger
1234,26,005,Michigan,Allegan
1235,26,007,Michigan,Alpena
1236,26,009,Michigan,Antrim
1237,26,011,Michigan,Arenac
1238,26,013,Michigan,Baraga
1239,26,015,Michigan,Barry
1240,26,017,Michigan,Bay
1241,26,019,Michigan,Benzie
1242,26,021,Michigan,Berrien
1243,26,023,Michigan,Branch
1244,26,025,Michigan,Calhoun
1245,26,027,Michigan,Cass
1246,26,029,Michigan,Charlevoix
1247,26,031,Michigan,Cheboygan
1248,26,033,Michigan,Chippewa
1249,26,035,Michigan,Clare
1250,26,037,Michigan,Clinton
1251,26,039,Michigan,Crawford
1252,26,041,Michigan,Delta
1253,26,043,Michigan,Dickinson
1254,26,045,Michigan,Eaton
1255,26,047,Michigan,Emmet
1256,26,049,Michigan,Genesee
1257,26,051,Michigan,Gladwin
1258,26,053,Michigan,Gogebic
1259,26,055,Michigan,Grand Traverse
1260,26,057,Michigan,Gratiot
1261,26,059,Michigan,Hillsdale
1262,26,061,Michigan,Houghton
1263,26,063,Michigan,Huron
1264,26,065,Michigan,Ingham
1265,26,067,Michigan,Ionia
1266,26,069,Michigan,Iosco
1267,26,071,Michigan,Iron
1268,26,073,Michigan,Isabella
1269,26,075,Michigan,Jackson
1270,26,077,Michigan,Kalamazoo
1271,26,079,Michigan,Kalkaska
1272,26,081,Michigan,Kent
1273,26,083,Michigan,Keweenaw
1274,26,085,Michigan,Lake
1275,26,087,Michigan,Lapeer
1276,26,089,Michigan,Leelanau
1277,26,091,Michigan,Lenawee
1278,26,093,Michigan,Livingston
1279,26,095,Michigan,Luce
1280,26,097,Michigan,Mackinac
1281,26,099,Michigan,Macomb
1282,26,101,Michigan,Manistee
1283,26,103,Michigan,Marquette
1284,26,105,Michigan,Mason
1285,26,107,Michigan,Mecosta
1286,26,109,Michigan,Menominee
1287,26,111,Michigan,Midland
1288,26,113,Michigan,Missaukee
1289,26,115,Michigan,Monroe
1290,26,117,Michigan,Montcalm
1291,26,119,Michigan,Montmorency
1292,26,121,Michigan,Muskegon
1293,26,123,Michigan,Newaygo
1294,26,125,Michigan,Oakland
1295,26,127,Michigan,Oceana
1296,26,129,Michigan,Ogemaw
1297,26,131,Michigan,Ontonagon
1298,26,133,Michigan,Osceola
1299,26,135,Michigan,Oscoda
1300,26,137,Michigan,Otsego
1301,26,139,Michigan,Ottawa
1302,26,141,Michigan,Presque Isle
1303,26,143,Michigan,Roscommon
1304,26,145,Michigan,Saginaw
1305,26,147,Michigan,St. Clair
1306,26,149,Michigan,St. Joseph
1307,26,151,Michigan,Sanilac
1308,26,153,Michigan,Schoolcraft
1309,26,155,Michigan,Shiawassee
1310,26,157,Michigan,Tuscola
1311,26,159,Michigan,Van Buren
1312,26,161,Michigan,Washtenaw
1313,26,163,Michigan,Wayne
1314,26,165,Michigan,Wexford
1315,27,001,Minnesota,Aitkin
1316,27,003,Minnesota,Anoka
1317,27,005,Minnesota,Becker
1318,27,007,Minnesota,Beltrami
1319,27,009,Minnesota,Benton
1320,27,011,Minnesota,Big Stone
1321,27,013,Minnesota,Blue Earth
1322,27,015,Minnesota,Brown
1323,27,017,Minnesota,Carlton
1324,27,019,Minnesota,Carver
1325,27,021,Minnesota,Cass
1326,27,023,Minnesota,Chippewa
1327,27,025,Minnesota,Chisago
1328,27,027,Minnesota,Clay
1329,27,029,Minnesota,Clearwater
1330,27,031,Minnesota,Cook
1331,27,033,Minnesota,Cottonwood
1332,27,035,Minnesota,Crow Wing
1333,27,037,Minnesota,Dakota
1334,27,039,Minnesota,Dodge
1335,27,041,Minnesota,Douglas
1336,27,043,Minnesota,Faribault
1337,27,045,Minnesota,Fillmore
1338,27,047,Minnesota,Freeborn
1339,27,049,Minnesota,Goodhue
1340,27,051,Minnesota,Grant
1341,27,053,Minnesota,Hennepin
1342,27,055,Minnesota,Houston
1343,27,057,Minnesota,Hubbard
1344,27,059,Minnesota,Isanti
1345,27,061,Minnesota,Itasca
1346,27,063,Minnesota,Jackson
1347,27,065,Minnesota,Kanabec
1348,27,067,Minnesota,Kandiyohi
1349,27,069,Minnesota,Kittson
1350,27,071,Minnesota,Koochiching
1351,27,073,Minnesota,Lac qui Parle
1352,27,075,Minnesota,Lake
1353,27,077,Minnesota,Lake of the Woods
1354,27,079,Minnesota,Le Sueur
1355,27,081,Minnesota,Lincoln
1356,27,083,Minnesota,Lyon
1357,27,085,Minnesota,McLeod
1358,27,087,Minnesota,Mahnomen
1359,27,089,Minnesota,Marshall
1360,27,091,Minnesota,Martin
1361,27,093,Minnesota,Meeker
1362,27,095,Minnesota,Mille Lacs
1363,27,097,Minnesota,Morrison
1364,27,099,Minnesota,Mower
1365,27,101,Minnesota,Murray
1366,27,103,Minnesota,Nicollet
1367,27,105,Minnesota,Nobles
1368,27,107,Minnesota,Norman
1369,27,109,Minnesota,Olmsted
1370,27,111,Minnesota,Otter Tail
1371,27,113,Minnesota,Pennington
1372,27,115,Minnesota,Pine
1373,27,117,Minnesota,Pipestone
1374,27,119,Minnesota,Polk
1375,27,121,Minnesota,Pope
1376,27,123,Minnesota,Ramsey
1377,27,125,Minnesota,Red Lake
1378,27,127,Minnesota,Redwood
1379,27,129,Minnesota,Renville
1380,27,131,Minnesota,Rice
1381,27,133,Minnesota,Rock
1382,27,135,Minnesota,Roseau
1383,27,137,Minnesota,St. Louis
1384,27,139,Minnesota,Scott
1385,27,141,Minnesota,Sherburne
1386,27,143,Minnesota,Sibley
1387,27,145,Minnesota,Stearns
1388,27,147,Minnesota,Steele
1389,27,149,Minnesota,Stevens
1390,27,151,Minnesota,Swift
1391,27,153,Minnesota,Todd
1392,27,155,Minnesota,Traverse
1393,27,157,Minnesota,Wabasha
1394,27,159,Minnesota,Wadena
1395,27,161,Minnesota,Waseca
1396,27,163,Minnesota,Washington
1397,27,165,Minnesota,Watonwan
1398,27,167,Minnesota,Wilkin
1399,27,169,Minnesota,Winona
1400,27,171,Minnesota,Wright
1401,27,173,Minnesota,Yellow Medicine
1402,28,001,Mississippi,Adams
1403,28,003,Mississippi,Alcorn
1404,28,005,Mississippi,Amite
1405,28,007,Mississippi,Attala
1406,28,009,Mississippi,Benton
1407,28,011,Mississippi,Bolivar
1408,28,013,Mississippi,Calhoun
1409,28,015,Mississippi,Carroll
1410,28,017,Mississippi,Chickasaw
1411,28,019,Mississippi,Choctaw
1412,28,021,Mississippi,Claiborne
1413,28,023,Mississippi,Clarke
1414,28,025,Mississippi,Clay
1415,28,027,Mississippi,Coahoma
1416,28,029,Mississippi,Copiah
1417,28,031,Mississippi,Covington
1418,28,033,Mississippi,DeSoto
1419,28,035,Mississippi,Forrest
1420,28,037,Mississippi,Franklin
1421,28,039,Mississippi,George
1422,28,041,Mississippi,Greene
1423,28,043,Mississippi,Grenada
1424,28,045,Mississippi,Hancock
1425,28,047,Mississippi,Harrison
1426,28,049,Mississippi,Hinds
1427,28,051,Mississippi,Holmes
1428,28,053,Mississippi,Humphreys
1429,28,055,Mississippi,Issaquena
1430,28,057,Mississippi,Itawamba
1431,28,059,Mississippi,Jackson
1432,28,061,Mississippi,Jasper
1433,28,063,Mississippi,Jefferson
1434,28,065,Mississippi,Jefferson Davis
1435,28,067,Mississippi,Jones
1436,28,069,Mississippi,Kemper
1437,28,071,Mississippi,Lafayette
1438,28,073,Mississippi,Lamar
1439,28,075,Mississippi,Lauderdale
1440,28,077,Mississippi,Lawrence
1441,28,079,Mississippi,Leake
1442,28,081,Mississippi,Lee
1443,28,083,Mississippi,Leflore
1444,28,085,Mississippi,Lincoln
1445,28,087,Mississippi,Lowndes
1446,28,089,Mississippi,Madison
1447,28,091,Mississippi,Marion
1448,28,093,Mississippi,Marshall
1449,28,095,Mississippi,Monroe
1450,28,097,Mississippi,Montgomery
1451,28,099,Mississippi,Neshoba
1452,28,101,Mississippi,Newton
1453,28,103,Mississippi,Noxubee
1454,28,105,Mississippi,Oktibbeha
1455,28,107,Mississippi,Panola
1456,28,109,Mississippi,Pearl River
1457,28,111,Mississippi,Perry
1458,28,113,Mississippi,Pike
1459,28,115,Mississippi,Pontotoc
1460,28,117,Mississippi,Prentiss
1461,28,119,Mississippi,Quitman
1462,28,121,Mississippi,Rankin
1463,28,123,Mississippi,Scott
1464,28,125,Mississippi,Sharkey
1465,28,127,Mississippi,Simpson
1466,28,129,Mississippi,Smith
1467,28,131,Mississippi,Stone
1468,28,133,Mississippi,Sunflower
1469,28,135,Mississippi,Tallahatchie
1470,28,137,Mississippi,Tate
1471,28,139,Mississippi,Tippah
1472,28,141,Mississippi,Tishomingo
1473,28,143,Mississippi,Tunica
1474,28,145,Mississippi,Union
1475,28,147,Mississippi,Walthall
1476,28,149,Mississippi,Warren
1477,28,151,Mississippi,Washington
1478,28,153,Mississippi,Wayne
1479,28,155,Mississippi,Webster
1480,28,157,Mississippi,Wilkinson
1481,28,159,Mississippi,Winston
1482,28,161,Mississippi,Yalobusha
1483,28,163,Mississippi,Yazoo
1484,29,001,Missouri,Adair
1485,29,003,Missouri,Andrew
1486,29,005,Missouri,Atchison
1487,29,007,Missouri,Audrain
1488,29,009,Missouri,Barry
1489,29,011,Missouri,Barton
1490,29,013,Missouri,Bates
1491,29,015,Missouri,Benton
1492,29,017,Missouri,Bollinger
1493,29,019,Missouri,Boone
1494,29,021,Missouri,Buchanan
1495,29,023,Missouri,Butler
1496,29,025,Missouri,Caldwell
1497,29,027,Missouri,Callaway
1498,29,029,Missouri,Camden
1499,29,031,Missouri,Cape Girardeau
1500,29,033,Missouri,Carroll
1501,29,035,Missouri,Carter
1502,29,037,Missouri,Cass
1503,29,039,Missouri,Cedar
1504,29,041,Missouri,Chariton
1505,29,043,Missouri,Christian
1506,29,045,Missouri,Clark
1507,29,047,Missouri,Clay
1508,29,049,Missouri,Clinton
1509,29,051,Missouri,Cole
1510,29,053,Missouri,Cooper
1511,29,055,Missouri,Crawford
1512,29,057,Missouri,Dade
1513,29,059,Missouri,Dallas
1514,29,061,Missouri,Daviess
1515,29,063,Missouri,DeKalb
1516,29,065,Missouri,Dent
1517,29,067,Missouri,Douglas
1518,29,069,Missouri,Dunklin
1519,29,071,Missouri,Franklin
1520,29,073,Missouri,Gasconade
1521,29,075,Missouri,Gentry
1522,29,077,Missouri,Greene
1523,29,079,Missouri,Grundy
1524,29,081,Missouri,Harrison
1525,29,083,Missouri,Henry
1526,29,085,Missouri,Hickory
1527,29,087,Missouri,Holt
1528,29,089,Missouri,Howard
1529,29,091,Missouri,Howell
1530,29,093,Missouri,Iron
1531,29,095,Missouri,Jackson
1532,29,097,Missouri,Jasper
1533,29,099,Missouri,Jefferson
1534,29,101,Missouri,Johnson
1535,29,103,Missouri,Knox
1536,29,105,Missouri,Laclede
1537,29,107,Missouri,Lafayette
1538,29,109,Missouri,Lawrence
1539,29,111,Missouri,Lewis
1540,29,113,Missouri,Lincoln
1541,29,115,Missouri,Linn
1542,29,117,Missouri,Livingston
1543,29,119,Missouri,McDonald
1544,29,121,Missouri,Macon
1545,29,123,Missouri,Madison
1546,29,125,Missouri,Maries
1547,29,127,Missouri,Marion
1548,29,129,Missouri,Mercer
1549,29,131,Missouri,Miller
1550,29,133,Missouri,Mississippi
1551,29,135,Missouri,Moniteau
1552,29,137,Missouri,Monroe
1553,29,139,Missouri,Montgomery
1554,29,141,Missouri,Morgan
1555,29,143,Missouri,New Madrid
1556,29,145,Missouri,Newton
1557,29,147,Missouri,Nodaway
1558,29,149,Missouri,Oregon
1559,29,151,Missouri,Osage
1560,29,153,Missouri,Ozark
1561,29,155,Missouri,Pemiscot
1562,29,157,Missouri,Perry
1563,29,159,Missouri,Pettis
1564,29,161,Missouri,Phelps
1565,29,163,Missouri,Pike
1566,29,165,Missouri,Platte
1567,29,167,Missouri,Polk
1568,29,169,Missouri,Pulaski
1569,29,171,Missouri,Putnam
1570,29,173,Missouri,Ralls
1571,29,175,Missouri,Randolph
1572,29,177,Missouri,Ray
1573,29,179,Missouri,Reynolds
1574,29,181,Missouri,Ripley
1575,29,183,Missouri,St. Charles
1576,29,185,Missouri,St. Clair
1577,29,186,Missouri,Ste. Genevieve
1578,29,187,Missouri,St. Francois
1579,29,189,Missouri,St. Louis
1580,29,195,Missouri,Saline
1581,29,197,Missouri,Schuyler
1582,29,199,Missouri,Scotland
1583,29,201,Missouri,Scott
1584,29,203,Missouri,Shannon
1585,29,205,Missouri,Shelby
1586,29,207,Missouri,Stoddard
1587,29,209,Missouri,Stone
1588,29,211,Missouri,Sullivan
1589,29,213,Missouri,Taney
1590,29,215,Missouri,Texas
1591,29,217,Missouri,Vernon
1592,29,219,Missouri,Warren
1593,29,221,Missouri,Washington
1594,29,223,Missouri,Wayne
1595,29,225,Missouri,Webster
1596,29,227,Missouri,Worth
1597,29,229,Missouri,Wright
1598,29,510,Missouri,St. Louis
1599,30,001,Montana,Beaverhead
1600,30,003,Montana,Big Horn
1601,30,005,Montana,Blaine
1602,30,007,Montana,Broadwater
1603,30,009,Montana,Carbon
1604,30,011,Montana,Carter
1605,30,013,Montana,Cascade
1606,30,015,Montana,Chouteau
1607,30,017,Montana,Custer
1608,30,019,Montana,Daniels
1609,30,021,Montana,Dawson
1610,30,023,Montana,Deer Lodge
1611,30,025,Montana,Fallon
1612,30,027,Montana,Fergus
1613,30,029,Montana,Flathead
1614,30,031,Montana,Gallatin
1615,30,033,Montana,Garfield
1616,30,035,Montana,Glacier
1617,30,037,Montana,Golden Valley
1618,30,039,Montana,Granite
1619,30,041,Montana,Hill
1620,30,043,Montana,Jefferson
1621,30,045,Montana,Judith Basin
1622,30,047,Montana,Lake
1623,30,049,Montana,Lewis and Clark
1624,30,051,Montana,Liberty
1625,30,053,Montana,Lincoln
1626,30,055,Montana,McCone
1627,30,057,Montana,Madison
1628,30,059,Montana,Meagher
1629,30,061,Montana,Mineral
1630,30,063,Montana,Missoula
1631,30,065,Montana,Musselshell
1632,30,067,Montana,Park
1633,30,069,Montana,Petroleum
1634,30,071,Montana,Phillips
1635,30,073,Montana,Pondera
1636,30,075,Montana,Powder River
1637,30,077,Montana,Powell
1638,30,079,Montana,Prairie
1639,30,081,Montana,Ravalli
1640,30,083,Montana,Richland
1641,30,085,Montana,Roosevelt
1642,30,087,Montana,Rosebud
1643,30,089,Montana,Sanders
1644,30,091,Montana,Sheridan
1645,30,093,Montana,Silver Bow
1646,30,095,Montana,Stillwater
1647,30,097,Montana,Sweet Grass
1648,30,099,Montana,Teton
1649,30,101,Montana,Toole
1650,30,103,Montana,Treasure
1651,30,105,Montana,Valley
1652,30,107,Montana,Wheatland
1653,30,109,Montana,Wibaux
1654,30,111,Montana,Yellowstone
1655,31,001,Nebraska,Adams
1656,31,003,Nebraska,Antelope
1657,31,005,Nebraska,Arthur
1658,31,007,Nebraska,Banner
1659,31,009,Nebraska,Blaine
1660,31,011,Nebraska,Boone
1661,31,013,Nebraska,Box Butte
1662,31,015,Nebraska,Boyd
1663,31,017,Nebraska,Brown
1664,31,019,Nebraska,Buffalo
1665,31,021,Nebraska,Burt
1666,31,023,Nebraska,Butler
1667,31,025,Nebraska,Cass
1668,31,027,Nebraska,Cedar
1669,31,029,Nebraska,Chase
1670,31,031,Nebraska,Cherry
1671,31,033,Nebraska,Cheyenne
1672,31,035,Nebraska,Clay
1673,31,037,Nebraska,Colfax
1674,31,039,Nebraska,Cuming
1675,31,041,Nebraska,Custer
1676,31,043,Nebraska,Dakota
